load_zone,TIMEPOINT,zone_demand_mw
Tibet,2055.09.26.04,650.0
West_Inner_Mongolia,2055.09.26.04,30731.716487532
Xinjiang,2055.09.26.04,30493.0679366396
Yunnan,2055.09.26.04,19117.0785159373
Zhejiang,2055.09.26.04,45265.5734549825
Anhui,2055.09.26.05,21995.025793469773
Beijing,2055.09.26.05,10764.623559357517
Chongqing,2055.09.26.05,11151.8125380905
East_Inner_Mongolia,2055.09.26.05,6519.381549816335
Fujian,2055.09.26.05,27260.27559548655
Gansu,2055.09.26.05,13591.4019099799
Guangdong,2055.09.26.05,75046.17013313765
Guangxi,2055.09.26.05,19936.861622025648
Guizhou,2055.09.26.05,12790.291156343126
Hainan,2055.09.26.05,3665.638274822905
Hebei,2055.09.26.05,35100.29147169522
Heilongjiang,2055.09.26.05,5910.6092881898985
Henan,2055.09.26.05,29086.46409782605
Hubei,2055.09.26.05,21512.210027928275
Hunan,2055.09.26.05,18479.417434161725
Jiangsu,2055.09.26.05,62802.9372739413
Jiangxi,2055.09.26.05,16762.595680826675
Jilin,2055.09.26.05,6738.336459202021
Liaoning,2055.09.26.05,23291.72076977655
Ningxia,2055.09.26.05,11251.966364878475
Qinghai,2055.09.26.05,8370.374980649995
Shaanxi,2055.09.26.05,14464.808323560026
Shandong,2055.09.26.05,58000.0
Shanghai,2055.09.26.05,14374.6976491362
Shanxi,2055.09.26.05,21294.9829270042
Sichuan,2055.09.26.05,26623.072080183225
Tianjin,2055.09.26.05,8011.018441152108
Tibet,2055.09.26.05,667.5
West_Inner_Mongolia,2055.09.26.05,30999.06970202405
Xinjiang,2055.09.26.05,30678.222408315225
Yunnan,2055.09.26.05,20069.9790457942
Zhejiang,2055.09.26.05,48231.652843395525
Anhui,2055.09.26.06,22278.412306400947
Beijing,2055.09.26.06,11480.61866531821
Chongqing,2055.09.26.06,11253.6960100824
East_Inner_Mongolia,2055.09.26.06,6750.597183317225
Fujian,2055.09.26.06,27544.8971724306
Gansu,2055.09.26.06,13888.8911589075
Guangdong,2055.09.26.06,76892.9395864247
Guangxi,2055.09.26.06,20584.6426027154
Guizhou,2055.09.26.06,13749.57872257995
Hainan,2055.09.26.06,3718.5806862689897
Hebei,2055.09.26.06,36537.84152760875
Heilongjiang,2055.09.26.06,6496.102233925521
Henan,2055.09.26.06,29326.796226499
Hubei,2055.09.26.06,21539.06322735635
Hunan,2055.09.26.06,18806.71191582645
Jiangsu,2055.09.26.06,64288.8197053918
Jiangxi,2055.09.26.06,16767.01356903635
Jilin,2055.09.26.06,7176.34045463494
Liaoning,2055.09.26.06,23743.4232824121
Ningxia,2055.09.26.06,11265.13751762845
Qinghai,2055.09.26.06,8414.819567614719
Shaanxi,2055.09.26.06,14747.73210202565
Shandong,2055.09.26.06,58000.0
Shanghai,2055.09.26.06,15227.6234454404
Shanxi,2055.09.26.06,21611.9260622521
Sichuan,2055.09.26.06,26867.61046559595
Tianjin,2055.09.26.06,8665.369984789795
Tibet,2055.09.26.06,685.0
West_Inner_Mongolia,2055.09.26.06,31266.4229165161
Xinjiang,2055.09.26.06,30863.37687999085
Yunnan,2055.09.26.06,21022.879575651103
Zhejiang,2055.09.26.06,51197.73223180855
Anhui,2055.09.26.07,22561.798819332125
Beijing,2055.09.26.07,12196.613771278906
Chongqing,2055.09.26.07,11355.5794820743
East_Inner_Mongolia,2055.09.26.07,6981.812816818116
Fujian,2055.09.26.07,27829.51874937465
Gansu,2055.09.26.07,14186.3804078351
Guangdong,2055.09.26.07,78739.70903971174
Guangxi,2055.09.26.07,21232.42358340515
Guizhou,2055.09.26.07,14708.866288816776
Hainan,2055.09.26.07,3771.523097715075
Hebei,2055.09.26.07,37975.39158352227
Heilongjiang,2055.09.26.07,7081.595179661144
Henan,2055.09.26.07,29567.12835517195
Hubei,2055.09.26.07,21565.916426784424
Hunan,2055.09.26.07,19134.00639749117
Jiangsu,2055.09.26.07,65774.7021368423
Jiangxi,2055.09.26.07,16771.431457246024
Jilin,2055.09.26.07,7614.34445006786
Liaoning,2055.09.26.07,24195.12579504765
Ningxia,2055.09.26.07,11278.308670378425
Qinghai,2055.09.26.07,8459.264154579445
Shaanxi,2055.09.26.07,15030.655880491277
Shandong,2055.09.26.07,58000.0
Shanghai,2055.09.26.07,16080.5492417446
Shanxi,2055.09.26.07,21928.8691975
Sichuan,2055.09.26.07,27112.148851008675
Tianjin,2055.09.26.07,9319.721528427484
Tibet,2055.09.26.07,702.5
West_Inner_Mongolia,2055.09.26.07,31533.77613100815
Xinjiang,2055.09.26.07,31048.53135166648
Yunnan,2055.09.26.07,21975.780105508
Zhejiang,2055.09.26.07,54163.811620221575
Anhui,2055.09.26.08,22845.1853322633
Beijing,2055.09.26.08,12912.6088772396
Chongqing,2055.09.26.08,11457.4629540662
East_Inner_Mongolia,2055.09.26.08,7213.028450319006
Fujian,2055.09.26.08,28114.1403263187
Gansu,2055.09.26.08,14483.8696567627
Guangdong,2055.09.26.08,80586.4784929988
Guangxi,2055.09.26.08,21880.2045640949
Guizhou,2055.09.26.08,15668.1538550536
Hainan,2055.09.26.08,3824.46550916116
Hebei,2055.09.26.08,39412.9416394358
Heilongjiang,2055.09.26.08,7667.088125396767
Henan,2055.09.26.08,29807.4604838449
Hubei,2055.09.26.08,21592.7696262125
Hunan,2055.09.26.08,19461.3008791559
Jiangsu,2055.09.26.08,67260.5845682928
Jiangxi,2055.09.26.08,16775.8493454557
Jilin,2055.09.26.08,8052.34844550078
Liaoning,2055.09.26.08,24646.8283076832
Ningxia,2055.09.26.08,11291.4798231284
Qinghai,2055.09.26.08,8503.70874154417
Shaanxi,2055.09.26.08,15313.5796589569
Shandong,2055.09.26.08,58000.0
Shanghai,2055.09.26.08,16933.4750380488
Shanxi,2055.09.26.08,22245.8123327479
Sichuan,2055.09.26.08,27356.6872364214
Tianjin,2055.09.26.08,9974.07307206517
Tibet,2055.09.26.08,720.0
West_Inner_Mongolia,2055.09.26.08,31801.1293455002
Xinjiang,2055.09.26.08,31233.6858233421
Yunnan,2055.09.26.08,22928.6806353649
Zhejiang,2055.09.26.08,57129.8910086346
Anhui,2055.09.26.09,23883.3843129682
Beijing,2055.09.26.09,13972.069017716774
Chongqing,2055.09.26.09,12183.4389643112
East_Inner_Mongolia,2055.09.26.09,7302.575636682808
Fujian,2055.09.26.09,29484.96749159955
Gansu,2055.09.26.09,14711.5675085709
Guangdong,2055.09.26.09,83917.31966028105
Guangxi,2055.09.26.09,22545.99314517137
Guizhou,2055.09.26.09,16254.40954693015
Hainan,2055.09.26.09,3908.99601843926
Hebei,2055.09.26.09,41906.99461560612
Heilongjiang,2055.09.26.09,7535.6187728007535
Henan,2055.09.26.09,33350.15327259715
Hubei,2055.09.26.09,22547.979279554173
Hunan,2055.09.26.09,20678.83874174635
Jiangsu,2055.09.26.09,69899.46589165276
Jiangxi,2055.09.26.09,17611.033336316323
Jilin,2055.09.26.09,8167.847985188113
Liaoning,2055.09.26.09,24947.1558078117
Ningxia,2055.09.26.09,11325.762894213876
Qinghai,2055.09.26.09,8475.864743505477
Shaanxi,2055.09.26.09,16357.530348603625
Shandong,2055.09.26.09,61000.0
Shanghai,2055.09.26.09,18200.1062785366
Shanxi,2055.09.26.09,22948.53562982755
Sichuan,2055.09.26.09,30259.03043860065
Tianjin,2055.09.26.09,10080.766929598802
Tibet,2055.09.26.09,802.5
West_Inner_Mongolia,2055.09.26.09,32114.02878730985
Xinjiang,2055.09.26.09,31716.54583672015
Yunnan,2055.09.26.09,23196.51047652368
Zhejiang,2055.09.26.09,58319.54460954595
Anhui,2055.09.26.10,24921.583293673106
Beijing,2055.09.26.10,15031.529158193953
Chongqing,2055.09.26.10,12909.4149745562
East_Inner_Mongolia,2055.09.26.10,7392.122823046611
Fujian,2055.09.26.10,30855.7946568804
Gansu,2055.09.26.10,14939.2653603791
Guangdong,2055.09.26.10,87248.16082756329
Guangxi,2055.09.26.10,23211.78172624785
Guizhou,2055.09.26.10,16840.6652388067
Hainan,2055.09.26.10,3993.52652771736
Hebei,2055.09.26.10,44401.04759177645
Heilongjiang,2055.09.26.10,7404.149420204741
Henan,2055.09.26.10,36892.8460613494
Hubei,2055.09.26.10,23503.18893289585
Hunan,2055.09.26.10,21896.3766043368
Jiangsu,2055.09.26.10,72538.3472150127
Jiangxi,2055.09.26.10,18446.21732717695
Jilin,2055.09.26.10,8283.347524875444
Liaoning,2055.09.26.10,25247.4833079402
Ningxia,2055.09.26.10,11360.04596529935
Qinghai,2055.09.26.10,8448.020745466783
Shaanxi,2055.09.26.10,17401.48103825035
Shandong,2055.09.26.10,64000.0
Shanghai,2055.09.26.10,19466.7375190244
Shanxi,2055.09.26.10,23651.2589269072
Sichuan,2055.09.26.10,33161.3736407799
Tianjin,2055.09.26.10,10187.460787132435
Tibet,2055.09.26.10,885.0
West_Inner_Mongolia,2055.09.26.10,32426.9282291195
Xinjiang,2055.09.26.10,32199.4058500982
Yunnan,2055.09.26.10,23464.34031768245
Zhejiang,2055.09.26.10,59509.198210457296
Anhui,2055.09.26.11,25959.782274378
Beijing,2055.09.26.11,16090.989298671127
Chongqing,2055.09.26.11,13635.3909848012
East_Inner_Mongolia,2055.09.26.11,7481.670009410414
Fujian,2055.09.26.11,32226.621822161247
Gansu,2055.09.26.11,15166.9632121873
Guangdong,2055.09.26.11,90579.00199484554
Guangxi,2055.09.26.11,23877.570307324324
Guizhou,2055.09.26.11,17426.92093068325
Hainan,2055.09.26.11,4078.05703699546
Hebei,2055.09.26.11,46895.10056794678
Heilongjiang,2055.09.26.11,7272.680067608728
Henan,2055.09.26.11,40435.53885010165
Hubei,2055.09.26.11,24458.398586237527
Hunan,2055.09.26.11,23113.91446692725
Jiangsu,2055.09.26.11,75177.22853837266
Jiangxi,2055.09.26.11,19281.401318037577
Jilin,2055.09.26.11,8398.847064562777
Liaoning,2055.09.26.11,25547.8108080687
Ningxia,2055.09.26.11,11394.329036384825
Qinghai,2055.09.26.11,8420.176747428091
Shaanxi,2055.09.26.11,18445.431727897078
Shandong,2055.09.26.11,67000.0
Shanghai,2055.09.26.11,20733.3687595122
Shanxi,2055.09.26.11,24353.982223986848
Sichuan,2055.09.26.11,36063.71684295916
Tianjin,2055.09.26.11,10294.154644666069
Tibet,2055.09.26.11,967.5
West_Inner_Mongolia,2055.09.26.11,32739.827670929157
Xinjiang,2055.09.26.11,32682.26586347625
Yunnan,2055.09.26.11,23732.170158841225
Zhejiang,2055.09.26.11,60698.85181136865
Anhui,2055.09.26.12,26997.9812550829
Beijing,2055.09.26.12,17150.449439148302
Chongqing,2055.09.26.12,14361.3669950462
East_Inner_Mongolia,2055.09.26.12,7571.217195774217
Fujian,2055.09.26.12,33597.4489874421
Gansu,2055.09.26.12,15394.6610639955
Guangdong,2055.09.26.12,93909.8431621278
Guangxi,2055.09.26.12,24543.3588884008
Guizhou,2055.09.26.12,18013.1766225598
Hainan,2055.09.26.12,4162.58754627356
Hebei,2055.09.26.12,49389.1535441171
Heilongjiang,2055.09.26.12,7141.210715012714
Henan,2055.09.26.12,43978.2316388539
Hubei,2055.09.26.12,25413.6082395792
Hunan,2055.09.26.12,24331.4523295177
Jiangsu,2055.09.26.12,77816.1098617326
Jiangxi,2055.09.26.12,20116.5853088982
Jilin,2055.09.26.12,8514.34660425011
Liaoning,2055.09.26.12,25848.1383081972
Ningxia,2055.09.26.12,11428.6121074703
Qinghai,2055.09.26.12,8392.3327493894
Shaanxi,2055.09.26.12,19489.3824175438
Shandong,2055.09.26.12,70000.0
Shanghai,2055.09.26.12,22000.0
Shanxi,2055.09.26.12,25056.7055210665
Sichuan,2055.09.26.12,38966.0600451384
Tianjin,2055.09.26.12,10400.8485021997
Tibet,2055.09.26.12,1050.0
West_Inner_Mongolia,2055.09.26.12,33052.7271127388
Xinjiang,2055.09.26.12,33165.1258768543
Yunnan,2055.09.26.12,24000.0
Zhejiang,2055.09.26.12,61888.50541228
Anhui,2055.09.26.13,27139.97606439637
Beijing,2055.09.26.13,17118.9144761249
Chongqing,2055.09.26.13,14606.782868184651
East_Inner_Mongolia,2055.09.26.13,7543.266631060428
Fujian,2055.09.26.13,33733.91788801095
Gansu,2055.09.26.13,15245.706788765823
Guangdong,2055.09.26.13,95976.5390046251
Guangxi,2055.09.26.13,24835.607198419424
Guizhou,2055.09.26.13,17690.06021953515
Hainan,2055.09.26.13,4134.352143643408
Hebei,2055.09.26.13,49284.027257811904
Heilongjiang,2055.09.26.13,7660.246057423965
Henan,2055.09.26.13,42912.75880575262
Hubei,2055.09.26.13,25704.6891079177
Hunan,2055.09.26.13,24202.28445647925
Jiangsu,2055.09.26.13,78187.87174966955
Jiangxi,2055.09.26.13,20317.06546251957
Jilin,2055.09.26.13,8617.556040773743
Liaoning,2055.09.26.13,26058.0073729885
Ningxia,2055.09.26.13,11475.5464010468
Qinghai,2055.09.26.13,8456.082653059395
Shaanxi,2055.09.26.13,19544.348257456724
Shandong,2055.09.26.13,70000.0
Shanghai,2055.09.26.13,22000.0
Shanxi,2055.09.26.13,24875.647146607094
Sichuan,2055.09.26.13,39165.093411074726
Tianjin,2055.09.26.13,10441.367297690476
Tibet,2055.09.26.13,1025.0
West_Inner_Mongolia,2055.09.26.13,33054.59366540788
Xinjiang,2055.09.26.13,33098.479769141544
Yunnan,2055.09.26.13,24227.820028720624
Zhejiang,2055.09.26.13,63102.39079208915
Anhui,2055.09.26.14,27281.970873709848
Beijing,2055.09.26.14,17087.3795131015
Chongqing,2055.09.26.14,14852.1987413231
East_Inner_Mongolia,2055.09.26.14,7515.316066346639
Fujian,2055.09.26.14,33870.386788579795
Gansu,2055.09.26.14,15096.75251353615
Guangdong,2055.09.26.14,98043.2348471224
Guangxi,2055.09.26.14,25127.85550843805
Guizhou,2055.09.26.14,17366.943816510502
Hainan,2055.09.26.14,4106.116741013255
Hebei,2055.09.26.14,49178.9009715067
Heilongjiang,2055.09.26.14,8179.281399835217
Henan,2055.09.26.14,41847.28597265135
Hubei,2055.09.26.14,25995.7699762562
Hunan,2055.09.26.14,24073.1165834408
Jiangsu,2055.09.26.14,78559.6336376065
Jiangxi,2055.09.26.14,20517.54561614095
Jilin,2055.09.26.14,8720.765477297375
Liaoning,2055.09.26.14,26267.8764377798
Ningxia,2055.09.26.14,11522.4806946233
Qinghai,2055.09.26.14,8519.83255672939
Shaanxi,2055.09.26.14,19599.31409736965
Shandong,2055.09.26.14,70000.0
Shanghai,2055.09.26.14,22000.0
Shanxi,2055.09.26.14,24694.588772147697
Sichuan,2055.09.26.14,39364.12677701105
Tianjin,2055.09.26.14,10481.88609318125
Tibet,2055.09.26.14,1000.0
West_Inner_Mongolia,2055.09.26.14,33056.46021807695
Xinjiang,2055.09.26.14,33031.8336614288
Yunnan,2055.09.26.14,24455.640057441247
Zhejiang,2055.09.26.14,64316.276171898295
Anhui,2055.09.26.15,27423.965683023325
Beijing,2055.09.26.15,17055.8445500781
Chongqing,2055.09.26.15,15097.614614461549
East_Inner_Mongolia,2055.09.26.15,7487.36550163285
Fujian,2055.09.26.15,34006.85568914865
Gansu,2055.09.26.15,14947.798238306475
Guangdong,2055.09.26.15,100109.93068961972
Guangxi,2055.09.26.15,25420.103818456675
Guizhou,2055.09.26.15,17043.82741348585
Hainan,2055.09.26.15,4077.881338383103
Hebei,2055.09.26.15,49073.7746852015
Heilongjiang,2055.09.26.15,8698.316742246468
Henan,2055.09.26.15,40781.81313955008
Hubei,2055.09.26.15,26286.8508445947
Hunan,2055.09.26.15,23943.94871040235
Jiangsu,2055.09.26.15,78931.39552554346
Jiangxi,2055.09.26.15,20718.025769762324
Jilin,2055.09.26.15,8823.974913821006
Liaoning,2055.09.26.15,26477.745502571102
Ningxia,2055.09.26.15,11569.4149881998
Qinghai,2055.09.26.15,8583.582460399384
Shaanxi,2055.09.26.15,19654.279937282576
Shandong,2055.09.26.15,70000.0
Shanghai,2055.09.26.15,22000.0
Shanxi,2055.09.26.15,24513.5303976883
Sichuan,2055.09.26.15,39563.160142947374
Tianjin,2055.09.26.15,10522.404888672028
Tibet,2055.09.26.15,975.0
West_Inner_Mongolia,2055.09.26.15,33058.326770746025
Xinjiang,2055.09.26.15,32965.18755371605
Yunnan,2055.09.26.15,24683.460086161875
Zhejiang,2055.09.26.15,65530.161551707446
Anhui,2055.09.26.16,27565.9604923368
Beijing,2055.09.26.16,17024.3095870547
Chongqing,2055.09.26.16,15343.0304876
East_Inner_Mongolia,2055.09.26.16,7459.414936919062
Fujian,2055.09.26.16,34143.3245897175
Gansu,2055.09.26.16,14798.8439630768
Guangdong,2055.09.26.16,102176.626532117
Guangxi,2055.09.26.16,25712.3521284753
Guizhou,2055.09.26.16,16720.7110104612
Hainan,2055.09.26.16,4049.64593575295
Hebei,2055.09.26.16,48968.6483988963
Heilongjiang,2055.09.26.16,9217.35208465772
Henan,2055.09.26.16,39716.3403064488
Hubei,2055.09.26.16,26577.9317129332
Hunan,2055.09.26.16,23814.7808373639
Jiangsu,2055.09.26.16,79303.1574134804
Jiangxi,2055.09.26.16,20918.5059233837
Jilin,2055.09.26.16,8927.18435034464
Liaoning,2055.09.26.16,26687.6145673624
Ningxia,2055.09.26.16,11616.3492817763
Qinghai,2055.09.26.16,8647.33236406938
Shaanxi,2055.09.26.16,19709.2457771955
Shandong,2055.09.26.16,70000.0
Shanghai,2055.09.26.16,22000.0
Shanxi,2055.09.26.16,24332.4720232289
Sichuan,2055.09.26.16,39762.1935088837
Tianjin,2055.09.26.16,10562.9236841628
Tibet,2055.09.26.16,950.0
West_Inner_Mongolia,2055.09.26.16,33060.1933234151
Xinjiang,2055.09.26.16,32898.5414460033
Yunnan,2055.09.26.16,24911.2801148825
Zhejiang,2055.09.26.16,66744.0469315166
Anhui,2055.09.26.17,27902.974349924523
Beijing,2055.09.26.17,16586.42969284085
Chongqing,2055.09.26.17,15016.46504712625
East_Inner_Mongolia,2055.09.26.17,7536.397549856467
Fujian,2055.09.26.17,33854.68077576515
Gansu,2055.09.26.17,14882.220261107075
Guangdong,2055.09.26.17,100167.20051901684
Guangxi,2055.09.26.17,25626.6110533676
Guizhou,2055.09.26.17,17122.55318713645
Hainan,2055.09.26.17,4149.862064705762
Hebei,2055.09.26.17,45020.46371758235
Heilongjiang,2055.09.26.17,8558.231295423626
Henan,2055.09.26.17,38378.7330565985
Hubei,2055.09.26.17,26161.1746164155
Hunan,2055.09.26.17,23976.39784062225
Jiangsu,2055.09.26.17,78680.48521947008
Jiangxi,2055.09.26.17,20944.6394044688
Jilin,2055.09.26.17,8866.75989863907
Liaoning,2055.09.26.17,26548.001400954752
Ningxia,2055.09.26.17,11811.556384155676
Qinghai,2055.09.26.17,8629.122463696898
Shaanxi,2055.09.26.17,19566.70861744377
Shandong,2055.09.26.17,70000.0
Shanghai,2055.09.26.17,21254.215553834423
Shanxi,2055.09.26.17,24606.42712680475
Sichuan,2055.09.26.17,38884.143549288776
Tianjin,2055.09.26.17,10347.036430120246
Tibet,2055.09.26.17,975.0
West_Inner_Mongolia,2055.09.26.17,33295.14499256133
Xinjiang,2055.09.26.17,33067.150664094625
Yunnan,2055.09.26.17,25159.578736148876
Zhejiang,2055.09.26.17,64875.54090806023
Anhui,2055.09.26.18,28239.98820751225
Beijing,2055.09.26.18,16148.549798627
Chongqing,2055.09.26.18,14689.8996066525
East_Inner_Mongolia,2055.09.26.18,7613.380162793873
Fujian,2055.09.26.18,33566.0369618128
Gansu,2055.09.26.18,14965.59655913735
Guangdong,2055.09.26.18,98157.77450591666
Guangxi,2055.09.26.18,25540.8699782599
Guizhou,2055.09.26.18,17524.395363811702
Hainan,2055.09.26.18,4250.078193658575
Hebei,2055.09.26.18,41072.2790362684
Heilongjiang,2055.09.26.18,7899.110506189532
Henan,2055.09.26.18,37041.1258067482
Hubei,2055.09.26.18,25744.4175198978
Hunan,2055.09.26.18,24138.0148438806
Jiangsu,2055.09.26.18,78057.81302545975
Jiangxi,2055.09.26.18,20970.7728855539
Jilin,2055.09.26.18,8806.335446933499
Liaoning,2055.09.26.18,26408.3882345471
Ningxia,2055.09.26.18,12006.76348653505
Qinghai,2055.09.26.18,8610.912563324415
Shaanxi,2055.09.26.18,19424.17145769205
Shandong,2055.09.26.18,70000.0
Shanghai,2055.09.26.18,20508.43110766885
Shanxi,2055.09.26.18,24880.3822303806
Sichuan,2055.09.26.18,38006.093589693846
Tianjin,2055.09.26.18,10131.149176077692
Tibet,2055.09.26.18,1000.0
West_Inner_Mongolia,2055.09.26.18,33530.09666170755
Xinjiang,2055.09.26.18,33235.75988218595
Yunnan,2055.09.26.18,25407.87735741525
Zhejiang,2055.09.26.18,63007.034884603854
Anhui,2055.09.26.19,28577.002065099976
Beijing,2055.09.26.19,15710.66990441315
Chongqing,2055.09.26.19,14363.334166178747
East_Inner_Mongolia,2055.09.26.19,7690.362775731279
Fujian,2055.09.26.19,33277.39314786045
Gansu,2055.09.26.19,15048.972857167626
Guangdong,2055.09.26.19,96148.34849281648
Guangxi,2055.09.26.19,25455.1289031522
Guizhou,2055.09.26.19,17926.23754048695
Hainan,2055.09.26.19,4350.294322611388
Hebei,2055.09.26.19,37124.094354954446
Heilongjiang,2055.09.26.19,7239.989716955439
Henan,2055.09.26.19,35703.5185568979
Hubei,2055.09.26.19,25327.6604233801
Hunan,2055.09.26.19,24299.63184713895
Jiangsu,2055.09.26.19,77435.14083144942
Jiangxi,2055.09.26.19,20996.906366639
Jilin,2055.09.26.19,8745.91099522793
Liaoning,2055.09.26.19,26268.77506813945
Ningxia,2055.09.26.19,12201.970588914424
Qinghai,2055.09.26.19,8592.702662951931
Shaanxi,2055.09.26.19,19281.634297940327
Shandong,2055.09.26.19,70000.0
Shanghai,2055.09.26.19,19762.64666150328
Shanxi,2055.09.26.19,25154.33733395645
Sichuan,2055.09.26.19,37128.04363009893
Tianjin,2055.09.26.19,9915.261922035135
Tibet,2055.09.26.19,1025.0
West_Inner_Mongolia,2055.09.26.19,33765.04833085377
Xinjiang,2055.09.26.19,33404.36910027728
Yunnan,2055.09.26.19,25656.175978681626
Zhejiang,2055.09.26.19,61138.52886114748
Anhui,2055.09.26.20,28914.0159226877
Beijing,2055.09.26.20,15272.7900101993
Chongqing,2055.09.26.20,14036.768725705
East_Inner_Mongolia,2055.09.26.20,7767.345388668684
Fujian,2055.09.26.20,32988.7493339081
Gansu,2055.09.26.20,15132.3491551979
Guangdong,2055.09.26.20,94138.9224797163
Guangxi,2055.09.26.20,25369.3878280445
Guizhou,2055.09.26.20,18328.0797171622
Hainan,2055.09.26.20,4450.5104515642
Hebei,2055.09.26.20,33175.9096736405
Heilongjiang,2055.09.26.20,6580.868927721345
Henan,2055.09.26.20,34365.9113070476
Hubei,2055.09.26.20,24910.9033268624
Hunan,2055.09.26.20,24461.2488503973
